销售日期,分类,实际日销量,主模型拟合日销量,主模型销量尺度残差,主模型残差
2023-01-03,茄类,3.617,17.420542046248602,-13.803542046248602,-1.4517218240357546
2023-01-04,茄类,3.929,17.057962206388403,-13.128962206388403,-1.3479488354716949
2023-01-05,茄类,5.835,17.050387522654997,-11.215387522654996,-0.9520153560822722
2023-01-06,茄类,6.648,19.308865016128895,-12.660865016128895,-0.9459649499078737
2023-01-07,茄类,10.688,24.915707226250934,-14.227707226250933,-0.7260934898452502
2023-01-08,茄类,15.154,24.37620010322474,-9.22220010322474,-0.35505941691490817
2023-01-09,茄类,11.607,18.239907781532178,-6.632907781532179,-0.3317202541579576
2023-01-10,茄类,9.06,16.16129124786516,-7.101291247865161,-0.4584665235460532
2023-01-11,茄类,9.782,16.494352744317354,-6.712352744317354,-0.40219079203369024
2023-01-12,茄类,9.159,16.64256659428485,-7.48356659428485,-0.47694335327116244
2023-01-13,茄类,15.213,18.685511077671975,-3.4725110776719763,-0.08531477912761432
2023-01-14,茄类,31.542,22.641641099655597,8.900358900344404,0.45181256387542534
2023-01-15,茄类,21.246,21.57359248570272,-0.3275924857027199,0.10498195597447513
2023-01-16,茄类,21.066,16.168202964409886,4.897797035590113,0.38489714317949053
2023-01-17,茄类,22.71,14.84323898528029,7.86676101471971,0.5455441919818607
2023-01-18,茄类,41.459,15.18234757819856,26.276652421801444,1.1248548879045885
2023-01-19,茄类,61.759,14.446305300306289,47.31269469969371,1.5730843308230686
2023-01-20,茄类,75.97,16.33137168539101,59.638628314608994,1.6575339344316409
2023-01-22,茄类,17.629,20.582168960288875,-2.953168960288874,-0.03459653295348497
2023-01-23,茄类,31.043,15.400959222102836,15.642040777897163,0.8212268557518487
2023-01-24,茄类,30.799,13.977492766776715,16.821507233223286,0.9103171557438472
2023-01-25,茄类,38.246,14.168897341034768,24.077102658965234,1.1132730556586954
2023-01-26,茄类,32.835,14.43798690254872,18.39701309745128,0.9419156173296441
2023-01-27,茄类,31.75,16.4234881878451,15.326511812154902,0.779463518814171
2023-01-28,茄类,30.24,21.278027696645882,8.961972303354116,0.4717738848134676
2023-01-29,茄类,15.298,20.582168960288875,-5.284168960288875,-0.17641970535741702
2023-01-30,茄类,15.248,15.400959222102829,-0.15295922210282953,0.11030186253440188
2023-01-31,茄类,13.52,14.227934045542442,-0.7079340455424425,0.069246162330872
2023-02-01,茄类,12.689,17.23105196636117,-4.542051966361171,-0.18569431635422573
2023-02-02,茄类,15.701,18.29213372959863,-2.591133729598628,-0.03246340174811957
2023-02-03,茄类,14.786,20.9074682641735,-6.121468264173499,-0.22614233096968217
2023-02-04,茄类,20.698,27.087405775410932,-6.389405775410932,-0.14874850083194424
2023-02-05,茄类,15.281,26.20156202039795,-10.92056202039795,-0.4189254912140319
2023-02-06,茄类,12.377,19.605765991432403,-7.228765991432402,-0.3397004843996201
2023-02-07,茄类,12.441,18.112478671984412,-5.671478671984412,-0.25532034993165276
2023-02-08,茄类,8.429,18.33531283791699,-9.90631283791699,-0.6568674124457345
2023-02-09,茄类,13.362,18.500069063771466,-5.138069063771466,-0.20507629749895173
2023-02-10,茄类,12.794,20.9074682641735,-8.113468264173498,-0.37084680707664486
2023-02-11,茄类,16.919,28.665194802218064,-11.746194802218064,-0.4069631011300032
2023-02-12,茄类,28.032,27.953158449826574,0.07884155017342565,0.12309982821759258
2023-02-13,茄类,14.143,20.974018587071562,-6.831018587071561,-0.27378134931738884
2023-02-14,茄类,14.301,19.1703900376678,-4.8693900376678005,-0.17275412796074763
2023-02-15,茄类,6.735,18.845562199358806,-12.110562199358807,-0.9086763389727568
2023-02-16,茄类,7.394,18.56805153270007,-11.174051532700071,-0.8004902735520032
2023-02-17,茄类,8.283,20.835014379562704,-12.552014379562705,-0.8021464231699387
2023-02-18,茄类,21.074,27.087405775410932,-6.013405775410931,-0.13074552490058977
2023-02-19,茄类,17.567,26.134349204977575,-8.567349204977575,-0.2769450582890234
2023-02-20,茄类,7.391,19.336729110729078,-11.945729110729078,-0.8414599960585094
2023-02-21,茄类,12.593,18.112478671984412,-5.519478671984412,-0.24317671584029732
2023-02-22,茄类,9.991,18.33531283791699,-8.344312837916991,-0.48686086571019827
2023-02-23,茄类,11.31,18.31812643380217,-7.00812643380217,-0.36192048473896365
2023-02-24,茄类,11.328,20.01482850575343,-8.686828505753432,-0.44891257691844144
2023-02-25,茄类,10.979,25.92857017327092,-14.94957017327092,-0.7390777887312923
2023-02-26,茄类,14.041,25.103656947291416,-11.062656947291416,-0.46074859925203304
2023-02-27,茄类,8.846,18.51288282826513,-9.66688282826513,-0.618218169129193
2023-02-28,茄类,7.007,17.230607779413855,-10.223607779413856,-0.7794943647645669
2023-03-01,茄类,9.504,14.475639668818262,-4.971639668818263,-0.3004711408932357
2023-03-02,茄类,7.568,14.609598057486119,-7.0415980574861194,-0.537466571916974
2023-03-03,茄类,13.904,16.367270765325927,-2.4632707653259267,-0.04282377698129736
2023-03-04,茄类,12.627,21.160964073758006,-8.533964073758005,-0.396037478385451
2023-03-05,茄类,16.193,21.62981142342221,-5.43681142342221,-0.16921016129533362
2023-03-06,茄类,10.569,16.21417010221043,-5.645170102210431,-0.30767705930145395
2023-03-07,茄类,8.469,14.936066803059157,-6.467066803059158,-0.44708313065850547
2023-03-08,茄类,11.717,15.032256791726745,-3.3152567917267444,-0.1288742560320295
2023-03-09,茄类,7.751,15.181774975320597,-7.430774975320596,-0.5519905161260841
2023-03-10,茄类,14.024,17.290691268579614,-3.2666912685796152,-0.0891148218568163
2023-03-11,茄类,20.211,22.36696818203743,-2.15596818203743,0.018925085111885398
2023-03-12,茄类,18.27,21.55757466986627,-3.2875746698662702,-0.045183566950027565
2023-03-13,茄类,12.188,16.141742706842493,-3.953742706842492,-0.16067346003925564
2023-03-14,茄类,11.759,14.946224848174694,-3.1872248481746936,-0.11955653433859537
2023-03-15,茄类,8.036999999999999,15.10759381247709,-7.070593812477091,-0.5108583294143632
2023-03-16,茄类,11.892,15.29974737195749,-3.407747371957491,-0.1316871012375449
2023-03-17,茄类,16.576,17.262678501586016,-0.686678501586016,0.07969231722206516
2023-03-18,茄类,29.936,22.316789755285505,7.619210244714495,0.4140057807830084
2023-03-19,茄类,26.328,21.625940941133585,4.702059058866414,0.3170227582928926
2023-03-20,茄类,10.569,16.167933838076003,-5.598933838076002,-0.3048213896611798
2023-03-21,茄类,10.702,15.48195898377829,-4.77995898377829,-0.24896145935354896
2023-03-22,茄类,12.133,15.887286703795985,-3.7542867037959855,-0.1493068876936392
2023-03-23,茄类,10.903,15.936722162132307,-5.033722162132307,-0.2593047252381959
2023-03-24,茄类,18.402,18.21523909270131,0.18676090729869088,0.1304841080943384
2023-03-25,茄类,22.364,23.652938434733972,-1.2889384347339714,0.06424847948455392
2023-03-26,茄类,20.143,22.89870255879969,-2.7557025587996904,-0.007940108385964706
2023-03-27,茄类,12.216,17.061301113275245,-4.845301113275246,-0.2137829278848482
2023-03-28,茄类,15.485,16.403234199906635,-0.9182341999066352,0.0626766009783486
2023-03-29,茄类,8.567,17.084403838048235,-8.517403838048235,-0.5699650678439325
2023-03-30,茄类,14.654,16.913429203635346,-2.259429203635346,-0.023111287824162385
2023-03-31,茄类,21.134,19.42951738686618,1.7044826131338198,0.20437300374540524
2023-04-01,茄类,23.388,27.763369323706,-4.375369323706,-0.05121112104047176
2023-04-02,茄类,20.488,26.431634604316702,-5.943634604316703,-0.1344389141046527
2023-04-03,茄类,19.201,20.147338402382747,-0.9463384023827466,0.07217348080631991
2023-04-04,茄类,20.162,18.481651608362895,1.6803483916371036,0.2073045199167174
2023-04-05,茄类,22.225,18.783712460091415,3.4412875399085863,0.2885109558271779
2023-04-06,茄类,12.387,19.087090365551642,-6.700090365551642,-0.3120813636156581
2023-04-07,茄类,9.746,21.762654696533676,-12.016654696533676,-0.683055158794839
2023-04-08,茄类,19.815,27.98710373851628,-8.172103738516277,-0.22502128641371888
2023-04-09,茄类,15.846,26.21424026841759,-10.36824026841759,-0.38310237201300223
2023-04-10,茄类,12.818,19.628944657173964,-6.810944657173964,-0.305871501775842
2023-04-11,茄类,13.366,18.776616473762978,-5.410616473762978,-0.2196148117411063
2023-04-12,茄类,8.998,18.590466699256865,-9.592466699256866,-0.6053632656024708
2023-04-13,茄类,9.198,18.54938962526483,-9.35138962526483,-0.5811675048440521
2023-04-14,茄类,18.233,21.189080163013703,-2.956080163013702,-0.029969513015993154
2023-04-15,茄类,16.674,27.021268944144058,-10.347268944144059,-0.3624903643327353
2023-04-16,茄类,20.902,26.245606930579864,-5.343606930579863,-0.10737046158246732
2023-04-17,茄类,9.19,19.795088308861033,-10.605088308861033,-0.6470345950986824
2023-04-18,茄类,16.152,18.763011419486674,-2.6110114194866725,-0.02956026285992097
2023-04-19,茄类,13.945,18.531590625314408,-4.5865906253144075,-0.1640725458276573
2023-04-20,茄类,10.307,19.10669366185291,-8.799693661852908,-0.49693214085168647
2023-04-21,茄类,30.95,21.764262935594815,9.185737064405185,0.4723869996153631
2023-04-22,茄类,39.651,28.238988939647808,11.412011060352196,0.459695869131973
2023-04-23,茄类,21.876,28.215262626901904,-6.339262626901903,-0.13418960370095778
2023-04-24,茄类,25.565,21.977067872011382,3.587932127988619,0.2715079985244424
2023-04-25,茄类,19.3,21.290648897435176,-1.9906488974351753,0.022120448744138432
2023-04-26,茄类,18.526,21.710124183752995,-3.1841241837529957,-0.03832024290769098
2023-04-27,茄类,18.48,21.64068268201563,-3.1606826820156293,-0.037602624243308735
2023-04-28,茄类,22.141,22.77643984099119,-0.635439840991193,0.09198774224192174
2023-04-29,茄类,37.234,29.69319843766192,7.540801562338082,0.34658762185241976
2023-04-30,茄类,43.783,28.832678530350577,14.950321469649424,0.5380195093575062
2023-05-01,茄类,31.862,23.386907688119592,8.475092311880406,0.4295210221254826
2023-05-02,茄类,35.967,21.60562698187067,14.361373018129328,0.6299313724619044
2023-05-03,茄类,22.717,21.871436645757395,0.8455633542426035,0.15821533035228885
2023-05-04,茄类,25.655,22.067967536046783,3.587032463953218,0.27089467032397563
2023-05-05,茄类,22.324,24.939654512870778,-2.615654512870776,0.009486555753881465
2023-05-06,茄类,23.097,32.31144647227781,-9.214446472277807,-0.215435498181618
2023-05-07,茄类,39.966,31.254760080445994,8.711239919554007,0.36614071575423024
2023-05-08,茄类,21.757,23.386907688119592,-1.6299076881195909,0.04804248981084491
2023-05-09,茄类,17.224,21.60562698187067,-4.381626981870671,-0.10636671886965976
2023-05-10,茄类,28.106,21.871436645757395,6.234563354242606,0.3710848641497586
2023-05-11,茄类,13.908,22.067967536046783,-8.159967536046784,-0.34137959992433764
2023-05-12,茄类,24.496,26.31834453271734,-1.8223445327173415,0.048526942381374116
2023-05-13,茄类,33.208,34.09765681272764,-0.8896568127276439,0.09384545424344903
2023-05-14,茄类,32.974000000000004,32.98255569900085,-0.008555699000844186,0.12002387587247121
2023-05-15,茄类,21.584,24.71188795339812,-3.127887953398119,-0.015048811791820604
2023-05-16,茄类,14.181,22.800008494936957,-8.619008494936958,-0.3545745578141615
2023-05-17,茄类,14.296,23.080512393284305,-8.784512393284306,-0.35872555403331585
2023-05-18,茄类,11.595,23.287907715432357,-11.692907715432357,-0.5770769627241057
2023-05-19,茄类,15.232,26.31834453271735,-11.086344532717352,-0.426584418484945
2023-05-20,茄类,33.825,34.09765681272764,-0.2726568127276394,0.11225481754956323
2023-05-21,茄类,38.276,32.98255569900085,5.293444300999155,0.26912757165050083
2023-05-22,茄类,25.981,24.752044804898954,1.2289551951010473,0.1687407079188894
2023-05-23,茄类,23.022,22.800008494936957,0.22199150506304122,0.12997268219949998
2023-05-24,茄类,15.749,23.080512393284316,-7.331512393284315,-0.26192846069799947
2023-05-25,茄类,21.865,22.577693403007743,-0.7126934030077443,0.08820809382717654
2023-05-26,茄类,18.213,24.51669780225132,-6.3036978022513175,-0.17693549328647462
2023-05-27,茄类,24.313,34.09765681272764,-9.784656812727643,-0.21793416978739266
2023-05-28,茄类,38.881,35.09625982881367,3.7847401711863284,0.22269444246749792
2023-05-29,茄类,28.536,23.92462967227146,4.61137032772854,0.2965412997822163
2023-05-30,茄类,23.886,20.797058926263038,3.0889410737369616,0.25876424456429614
2023-05-31,茄类,17.471,23.560608809991816,-6.089608809991816,-0.17875052553687132
2023-06-01,茄类,18.475,23.00471736907993,-4.529717369079929,-0.09899752081570412
2023-06-02,茄类,22.501,26.11554591290838,-3.6145459129083797,-0.028687702940153326
2023-06-03,茄类,39.399,34.49712614941115,4.901873850588849,0.2531477249724352
2023-06-04,茄类,34.741,32.90348484823412,1.8375151517658779,0.17462528131185895
2023-06-05,茄类,19.989,25.563822804663207,-5.5748228046632065,-0.12571274782341213
2023-06-06,茄类,19.081,23.34045437107053,-4.259454371070529,-0.08121170835254832
2023-06-07,茄类,17.873,22.271368745551353,-4.398368745551352,-0.09972743632823411
2023-06-08,茄类,24.509,22.67526847765664,1.83373152234336,0.1980488711054278
2023-06-09,茄类,21.798,26.34752388165943,-4.549523881659432,-0.06927276751734768
2023-06-10,茄类,38.116,35.205782433136605,2.9102175668633947,0.19970710895658828
2023-06-11,茄类,43.303,33.61192886104334,9.691071138956659,0.373624197336226
2023-06-12,茄类,23.087,26.11829636689721,-3.031296366897209,-0.0030830801595977952
2023-06-13,茄类,17.659,24.357224312321865,-6.698224312321866,-0.20129961318066725
2023-06-14,茄类,28.361,25.473494397141152,2.887505602858848,0.22765979605454012
2023-06-15,茄类,15.908,23.599860643048324,-7.691860643048324,-0.27413536946119654
2023-06-16,茄类,24.133,27.111627016645624,-2.978627016645625,0.003900831646955538
2023-06-17,茄类,46.628,36.91398221313823,9.714017786861767,0.3538941282704724
2023-06-18,茄类,54.553,36.28423519538657,18.268764804613426,0.5280726616352949
2023-06-19,茄类,21.207,26.034449842145115,-4.827449842145114,-0.08480602881146915
2023-06-20,茄类,21.592,24.743011072047363,-3.151011072047364,-0.015936882242705952
2023-06-21,茄类,24.123,24.849578696538366,-0.7265786965383647,0.09060825394874694
2023-06-22,茄类,33.866,24.173730652382314,9.692269347617685,0.45742833815749684
2023-06-23,茄类,25.398,28.14030692251473,-2.7423069225147287,0.017750782408523236
2023-06-24,茄类,28.369,36.24842331637919,-7.879423316379189,-0.12481557568469892
2023-06-25,茄类,23.315,36.717353646761914,-13.402353646761913,-0.3338692541997381
2023-06-26,茄类,21.224,28.04882241011846,-6.824822410118461,-0.1585307221861374
2023-06-27,茄类,8.415,23.651159152696895,-15.236159152696896,-0.9131129886411982
2023-06-28,茄类,15.651,24.19417570990499,-8.54317570990499,-0.31529380809151464
2023-06-29,茄类,11.511,24.762336200909076,-13.251336200909076,-0.6457373870136793
2023-06-30,茄类,24.53,27.126011841612225,-2.596011841612224,0.019687054440840956
2020-07-01,辣椒类,76.715,52.53574889967093,24.179251100329076,0.46621011952788516
2020-07-02,辣椒类,66.064,51.506237600731716,14.557762399268277,0.33652778276946727
2020-07-03,辣椒类,64.253,56.21468657618922,8.038313423810777,0.22125709797609794
2020-07-04,辣椒类,80.838,76.76665293420884,4.071347065791159,0.13928354515092245
2020-07-05,辣椒类,98.031,72.95164249850362,25.07935750149639,0.3830936974861441
2020-07-06,辣椒类,58.682,50.08341200043969,8.598587999560316,0.24604991280863864
2020-07-07,辣椒类,42.213,44.8204057750472,-2.607405775047198,0.027671441127394836
2020-07-08,辣椒类,63.233,47.19973416537893,16.03326583462107,0.38004478871344327
2020-07-09,辣椒类,58.86,50.508404257088515,8.351595742911485,0.2406287318599789
2020-07-10,辣椒类,56.666,51.1107824654966,5.555217534503399,0.19078563392569325
2020-07-11,辣椒类,77.453,67.38421786591499,10.068782134085012,0.2268671989948876
2020-07-12,辣椒类,66.173,66.64055075559202,-0.46755075559201487,0.08056599472041537
2020-07-13,辣椒类,57.943,50.388051999990395,7.5549480000096025,0.22731241764276255
2020-07-14,辣椒类,63.273,49.652466812828074,13.62053318717193,0.3300173569917262
2020-07-15,辣椒类,69.084,51.20070769536348,17.883292304636527,0.387176533778653
2020-07-16,辣椒类,64.325,49.51867897653242,14.806321023467582,0.34920513913364726
2020-07-17,辣椒类,55.82,53.0471765758526,2.772823424147397,0.13855731883084932
2020-07-18,辣椒类,71.212,69.33612165803915,1.8758783419608562,0.11430206951832478
2020-07-19,辣椒类,92.933,70.42943173980082,22.503568260199188,0.3648742955480424
2020-07-20,辣椒类,59.188,52.21295241551517,6.975047584484834,0.2129949563875524
2020-07-21,辣椒类,53.786,51.54222958989137,2.243770410108631,0.13021847898088668
2020-07-22,辣椒类,74.186,52.45731676084826,21.72868323915175,0.43418236070455896
2020-07-23,辣椒类,53.861,48.19283884149657,5.66816115850343,0.1988029480218727
2020-07-24,辣椒类,53.392,56.773577617792434,-3.3815776177924306,0.026196619720319614
2020-07-25,辣椒类,81.697,76.18795770647762,5.509042293522384,0.15742059905187844
2020-07-26,辣椒类,88.468,72.28782270149904,16.180177298500965,0.2895919495143806
2020-07-27,辣椒类,68.303,50.420642303107805,17.882357696892193,0.3911597611666702
2020-07-28,辣椒类,57.4,51.19180795793516,6.208192042064837,0.2020715173251193
2020-07-29,辣椒类,74.515,52.0351091752213,22.4798908247787,0.4466885126238229
2020-07-30,辣椒类,62.365,53.42843260095897,8.936567399041031,0.2422679030215873
2020-07-31,辣椒类,41.104,55.314523973326544,-14.210523973326545,-0.20932334091734317
